text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M,z_score_Happiness_M,z_score_Sadness_M,z_score_Anger_M,z_score_Disgust_M,z_score_Fear_M,z_score_Pride_M,z_score_Valence_M,z_score_Arousal_M,total_z_score
"Człowiek o sowieckiej mentalności, który zapewne nie wie, że taką mentalnością się chwali. Miejmy nadzieję, że amerykański Sąd Najwyższy zatrzyma te plany. odnośnik ",twitter,97,1.0,1.6,2.8,3.2,2.0,1.0,1.8,2.6,0.0,0.0,0.15,0.4499999999999999,0.55,0.25,0.0,0.2,0.4,0.7028090943480242,0.0430135919779793,0.813324895230984,1.905731050976818,0.971154823957039,0.8114075297411351,0.945167376978211,0.2686874224225369,6.461295785632728
Psni Witek przemawiała jak członkini Biura Politycznego KC w 81 roku.,twitter,17,1.0,1.2,3.2,4.2,1.0,1.0,2.0,2.8,3.0,0.0,0.0499999999999999,0.55,0.8,0.0,0.0,0.25,0.4499999999999999,0.7028090943480242,0.6159360134212288,1.1981444637568175,3.1114045251887643,0.7521940272312464,0.8114075297411351,0.7274642908216074,0.5356658411643895,8.455025785673215
Nadchodzą mroźne dni.,,64,1.0,1.8,1.0,1.0,1.2,1.0,2.6,1.2,0.0,0.0,0.2,0.0,0.0,0.0499999999999999,0.0,0.4,0.0499999999999999,0.7028090943480242,0.2434476187436453,0.9183631631352648,0.7467505922894634,0.4075242569935894,0.8114075297411351,0.0743550323517963,1.6001615087704344,5.504818796373353
Wielu z nich poszło wraz z uczniami na Umschlagplatz.,,10,1.0,1.8,1.2,1.0,1.6,1.8,2.6,1.6,0.0,0.0,0.2,0.0499999999999999,0.0,0.15,0.2,0.4,0.15,0.7028090943480242,0.2434476187436453,0.7259533788723483,0.7467505922894634,0.281815283481725,0.1089651575616884,0.0743550323517963,1.0662046712867284,3.95030082893542
Porzucek o notowaniach Platformy Obywatelskiej,,27,1.0,1.0,1.4,1.4,1.0,1.0,2.6,1.4,1.0,0.0,0.0,0.0999999999999999,0.0999999999999999,0.0,0.0,0.4,0.0999999999999999,0.7028090943480242,0.9023972241428534,0.5335435946094318,0.2644812026046851,0.7521940272312464,0.8114075297411351,0.0743550323517963,1.3331830900285817,5.374370795057754
"użytkownicy Birgiel tak, na tym targowisku same lachony. Istne lachonarium! ",youtube,99,2.8,1.0,1.0,2.0,1.0,1.4,4.0,3.0,4.0,0.4499999999999999,0.0,0.0,0.25,0.0,0.0999999999999999,0.75,0.5,1.2326502983779215,0.9023972241428534,0.9183631631352648,0.4589228819224826,0.7521940272312464,0.3512211860897234,1.449566570744429,0.8026442599062428,6.867959611550164
Trzy lata później prezydent Kazachstanu zorganizował Pierwszy Kongres Liderów Religii Swiatowych i Tradycyjnych.,,3,1.0,1.0,1.0,1.0,1.0,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.5,0.0,0.7028090943480242,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,0.3610511399614108,1.8671399275122875,6.83201952653598
"użytkownicy Jest w sporze z Reserved, bo znalazł w ich ofercie kalesony z piorunami.",twitter,56,2.2,1.2,1.4,1.4,1.2,1.2,3.0,2.0,4.0,0.3,0.0499999999999999,0.0999999999999999,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.5,0.25,0.5874971674692734,0.6159360134212288,0.5335435946094318,0.2644812026046851,0.4075242569935894,0.5813143579154293,0.3610511399614108,0.5322478338030223,3.8835955667780704
użytkownicy Ergo polecam definicję socjalizmu tak na początek.,twitter,14,1.0,1.2,3.2,2.4,1.0,2.0,2.0,2.4,5.0,0.0,0.0499999999999999,0.55,0.35,0.0,0.25,0.25,0.35,0.7028090943480242,0.6159360134212288,1.1981444637568175,0.9411922716072608,0.7521940272312464,0.3390583293873943,0.7274642908216074,0.0017090036806836,5.278507494254263
LPP: to największy kryzys w historii branży,twitter,24,1.0,2.75,1.5,1.25,2.75,1.0,2.0,2.5,0.0,0.0,0.4375,0.125,0.0625,0.4375,0.0,0.25,0.375,0.7028090943480242,1.6041383696713625,0.4373387024779734,0.4453322237364769,2.263666462348253,0.8114075297411351,0.7274642908216074,0.1351982130516102,7.127354886196443
"Trudno zrozumieć, dlaczego konsumenci wykupują cukier w tak dużych ilościach, skoro statystyki wskazują, że spożycie cukru w polskich gospodarstwach domowych spada, a cukier nie jest produktem pierwszej potrzeby - prof. Andrzej Kowalski, wieloletni dyrektor IERiGŻ.",twitter,49,1.0,1.2,1.2,1.2,1.2,1.0,2.8,1.6,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.4499999999999999,0.15,0.7028090943480242,0.6159360134212288,0.7259533788723483,0.5056158974470742,0.4075242569935894,0.8114075297411351,0.1433480538048069,1.0662046712867284,4.978798895914935
"Więzienie za lżenie Kościoła? Ziobryści zaczęli zbiórkę podpisów pod zmianami w kodeksie karnym  - Chcemy pokazać, że umiemy się zorganizować, zebrać podpisy, gdy to konieczne, ale też zmusić PiS do zajęcia stanowiska - mówi polityk SP odnośnik ",twitter,50,1.2,2.2,3.2,2.4,2.0,1.4,2.2,3.4,1.0,0.0499999999999999,0.3,0.55,0.35,0.25,0.0999999999999999,0.3,0.6,0.487758050711808,0.8163700401868949,1.1981444637568175,0.9411922716072608,0.971154823957039,0.3512211860897234,0.5097612046650035,1.3366010973899487,6.612203138364496
Przez braki w personelu Lufthansa odwołuje setki lotów,twitter,51,1.0,2.6,1.2,1.0,2.6,1.0,1.6,2.2,0.0,0.0,0.4,0.0499999999999999,0.0,0.4,0.0,0.15,0.3,0.7028090943480242,1.389292461630144,0.7259533788723483,0.7467505922894634,2.0051641346700104,0.8114075297411351,1.1628704631348146,0.2652694150611691,7.80951706974711
"PiS, jeśli nic się nie zmieni, wygrał.",,11,1.0,2.4,1.6,1.2,1.6,1.0,1.8,1.2,0.0,0.0,0.35,0.15,0.0499999999999999,0.15,0.0,0.2,0.0499999999999999,0.7028090943480242,1.102831250908519,0.3411338103465151,0.5056158974470742,0.281815283481725,0.8114075297411351,0.945167376978211,1.6001615087704344,6.290941752021638
"Pomimo gorączki wyborczej w Gdańsku, produkcja filmu ""Gietrzwałd 1877.",,56,1.2,1.0,1.0,1.0,1.0,1.4,3.4,1.8,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0999999999999999,0.6,0.2,0.487758050711808,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.3512211860897234,0.796457312274618,0.7992262525448753,5.754367808419853
"Nie tylko świat zewnętrzny mnoży problemy, również organizm pani Zofii.",,40,1.0,2.4,1.4,1.4,1.4,1.0,2.0,2.2,1.0,0.0,0.35,0.0999999999999999,0.0999999999999999,0.0999999999999999,0.0,0.25,0.3,0.7028090943480242,1.102831250908519,0.5335435946094318,0.2644812026046851,0.0628544867559323,0.8114075297411351,0.7274642908216074,0.2652694150611691,4.470660864850504
"""W latach 80. Związek Radziecki wydawał się niezniszczalny, był obecny na każdym kontynencie, komunizm stał się ideologią dominującą we wszystkich debatach intelektualnych, a jednak ZSRR się rozpadł. To właśnie stanie się z progresywizmem"" odnośnik ",twitter,66,1.2,1.8,1.6,1.6,1.8,2.0,2.2,1.8,0.0,0.0499999999999999,0.2,0.15,0.15,0.2,0.25,0.3,0.2,0.487758050711808,0.2434476187436453,0.3411338103465151,0.0233465077622956,0.626485053719382,0.3390583293873943,0.5097612046650035,0.7992262525448753,3.370216827880919
" WED, 12 AUG 2020 Droga do niezależności finansowej.",,85,2.2,1.0,1.2,1.0,1.0,2.4,3.2,1.4,0.0,0.3,0.0,0.0499999999999999,0.0,0.0,0.35,0.55,0.0999999999999999,0.5874971674692734,0.9023972241428534,0.7259533788723483,0.7467505922894634,0.7521940272312464,0.7992446730388059,0.5787542261180146,1.3331830900285817,6.425974379190587
Dzięki prawu udało nam się dziś uzyskać przeprosiny od ministra Czarnka.,,75,2.8,1.2,1.4,1.0,1.0,2.2,4.2,2.8,0.0,0.4499999999999999,0.0499999999999999,0.0999999999999999,0.0,0.0,0.3,0.8,0.4499999999999999,1.2326502983779215,0.6159360134212288,0.5335435946094318,0.7467505922894634,0.7521940272312464,0.5691515012131003,1.6672696569010328,0.5356658411643895,6.653161525207814
"MAGNAPOLONIA.ORG Załatwiała miliarderowi pedofilowi ofiary, teraz narzeka na warunki w więzieniu",,65,1.0,1.6,3.0,3.2,1.2,1.0,1.4,2.4,0.0,0.0,0.15,0.5,0.55,0.0499999999999999,0.0,0.0999999999999999,0.35,0.7028090943480242,0.0430135919779793,1.0057346794939006,1.905731050976818,0.4075242569935894,0.8114075297411351,1.3805735492914184,0.0017090036806836,6.258502756503549
"26 proc. stwierdziła, że sytuacja w ich miejscu pracy jest ""ani dobra, ani zła"". Kolejne 11 proc. uznało sytuację w swoim zakładzie pracy za złą. Trzech na stu respondentów nie potrafiło zająć jednoznacznego stanowiska w tej kwestii.",twitter,33,1.0,1.2,1.0,1.0,1.0,1.0,2.8,1.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.4499999999999999,0.0,0.7028090943480242,0.6159360134212288,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.8114075297411351,0.1433480538048069,1.8671399275122875,6.557948401483457
"lotniska regionalne: W 3 kwartale, po zakończeniu administracyjnego lockdownu, przewozy pasażerskie zaczęły się powoli odbudowywać. Od lipca do końca września obsłużono około 3,13 mln pasażerów, to jest o 6,48 mln mniej, czyli o 67,4% mniej, w porównaniu z trzecim kwartałem 2019",twitter,71,1.6,1.0,1.0,1.0,1.0,1.4,3.4,1.2,0.0,0.15,0.0,0.0,0.0,0.0,0.0999999999999999,0.6,0.0499999999999999,0.0576559634393754,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.3512211860897234,0.796457312274618,1.6001615087704344,6.125200977372979
"""Politycy PiS pomstowali, kiedy stołeczny ratusz zawiesi w końcu strefę płatnego parkowania, teraz oskarżają ratusz, że naraża na zakażenie koronawirusem pasażerów komunikacji miejskiej."" Hej GW, skoro źle że PiS pomstuje, to dlaczego Wy nie pomstujecie?? odnośnik ",twitter,26,1.0,1.4,4.0,3.0,1.4,1.2,1.8,3.4,1.0,0.0,0.0999999999999999,0.75,0.5,0.0999999999999999,0.0499999999999999,0.2,0.6,0.7028090943480242,0.3294748026996042,1.9677836008084837,1.6645963561344286,0.0628544867559323,0.5813143579154293,0.945167376978211,1.3366010973899487,7.590601173030062
Jakiej śmierci powinniśmy się bać?,,53,1.0,2.6,1.2,1.0,3.6,1.2,1.8,2.4,0.0,0.0,0.4,0.0499999999999999,0.0,0.65,0.0499999999999999,0.2,0.35,0.7028090943480242,1.389292461630144,0.7259533788723483,0.7467505922894634,3.728512985858296,0.5813143579154293,0.945167376978211,0.0017090036806836,8.8215092515726
DCT Gdansk zakończył rozbudowę jednego z największych w Europie kolejowych terminali kontenerowych o przepustowości 750 tys. TEU (kontenerów 20-stopowych).,twitter,67,3.0,1.0,1.0,1.0,1.0,3.2,4.0,1.8,0.0,0.5,0.0,0.0,0.0,0.0,0.55,0.75,0.2,1.447701342014138,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.7196173603416296,1.449566570744429,0.7992262525448753,8.735816532443899
"Posłowie Lewicy z antyfaszystami, poseł Konfederacji dowodził strażą narodowców",,27,1.4,1.6,2.4,2.6,2.0,1.4,2.6,2.0,0.0,0.0999999999999999,0.15,0.35,0.4,0.25,0.0999999999999999,0.4,0.25,0.2727070070755918,0.0430135919779793,0.4285053267051509,1.1823269664496503,0.971154823957039,0.3512211860897234,0.0743550323517963,0.5322478338030223,3.8555317684099535
użytkownicy Oj tak. A miały więcej,twitter,99,1.2,1.4,1.2,1.2,1.0,1.2,3.0,2.0,0.0,0.0499999999999999,0.0999999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0499999999999999,0.5,0.25,0.487758050711808,0.3294748026996042,0.7259533788723483,0.5056158974470742,0.7521940272312464,0.5813143579154293,0.3610511399614108,0.5322478338030223,4.275609488641943
użytkownicy Ochłoń. Ja dbam o informatorow :),twitter,46,2.6,1.0,1.8,1.6,1.0,1.2,3.2,2.6,3.0,0.4,0.0,0.2,0.15,0.0,0.0499999999999999,0.55,0.4,1.0175992547417056,0.9023972241428534,0.1487240260835985,0.0233465077622956,0.7521940272312464,0.5813143579154293,0.5787542261180146,0.2686874224225369,4.273017046417681
Gratulacje użytkownicy ! Jeśli wyniki exit poll się potwierdzą to jest to ogromny sukces. Brawo! ,twitter,99,4.2,1.4,1.6,1.4,1.4,3.6,4.0,3.2,1.0,0.8,0.0999999999999999,0.15,0.0999999999999999,0.0999999999999999,0.65,0.75,0.55,2.738007603831436,0.3294748026996042,0.3411338103465151,0.2644812026046851,0.0628544867559323,2.1798037039930414,1.449566570744429,1.069622678648096,8.434944859623739
TRZECI DZIEŃ SZKOLNEJ KONFERENCJI KLIMATYCZNEJ  Przed nami trzeci i ostatni dzień 3. edycji Szkolnej Konferencji Klimatycznej!,,75,2.6,1.6,1.2,1.0,1.2,2.6,3.8,3.4,0.0,0.4,0.15,0.0499999999999999,0.0,0.0499999999999999,0.4,0.7,0.6,1.0175992547417056,0.0430135919779793,0.7259533788723483,0.7467505922894634,0.4075242569935894,1.029337844864512,1.2318634845878251,1.3366010973899487,6.538643501717372
Wysokie odszkodowanie dla Julii Tymoszenko. Nowojorska kancelaria miała pomagać w prześladowaniach politycznych odnośnik via użytkownicy ,twitter,28,1.0,1.6,2.2,2.0,1.6,1.0,2.4,2.4,0.0,0.0,0.15,0.3,0.25,0.15,0.0,0.35,0.35,0.7028090943480242,0.0430135919779793,0.2360955424422346,0.4589228819224826,0.281815283481725,0.8114075297411351,0.2920581185084002,0.0017090036806836,2.827831046102665
"Jutro będę gościem Onet Rano i opowiem o tekście, który ukaże się u nas jutro, a nad którym pracowałem przez kilka ostatnich miesięcy.",,94,2.0,1.0,1.0,1.0,1.0,2.8,4.0,2.8,0.0,0.25,0.0,0.0,0.0,0.0,0.4499999999999999,0.75,0.4499999999999999,0.3724461238330569,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.2594310166902176,1.449566570744429,0.5356658411643895,6.936814559230921
Unia wzmocniła Rosjan. USA wzmocniły Chińczyków. Tyle w temacie. Dziękuję za uwagę,youtube,26,1.8,1.4,2.0,2.2,1.4,2.0,2.2,3.2,1.0,0.2,0.0999999999999999,0.25,0.3,0.0999999999999999,0.25,0.3,0.55,0.1573950801968407,0.3294748026996042,0.0436857581793179,0.700057576764872,0.0628544867559323,0.3390583293873943,0.5097612046650035,1.069622678648096,3.211909917297061
"Czyli to wina dziennikarzy, że Wiśle nie idzie, bo źle pisali o klubie. I tym sposobem można dalej udawać zbawcę na Twitterze. Ciemny lud to kupi. odnośnik ",twitter,39,1.0,2.8,4.4,2.2,1.0,1.0,1.8,2.8,3.0,0.0,0.4499999999999999,0.8500000000000001,0.3,0.0,0.0,0.2,0.4499999999999999,0.7028090943480242,1.6757536723517683,2.352603169334317,0.700057576764872,0.7521940272312464,0.8114075297411351,0.945167376978211,0.5356658411643895,8.475658287913962
"A taki ładny był, antysystemowy... NCZAS.COM Kukiz: Nie wykluczam startu z list PiS lub Wiosny - NCZAS.COM",,12,1.4,2.0,2.8,3.0,1.2,1.2,1.8,2.8,5.0,0.0999999999999999,0.25,0.4499999999999999,0.5,0.0499999999999999,0.0499999999999999,0.2,0.4499999999999999,0.2727070070755918,0.5299088294652698,0.813324895230984,1.6645963561344286,0.4075242569935894,0.5813143579154293,0.945167376978211,0.5356658411643895,5.750208920957894
użytkownicy Sprinter nie jest dobrym biegaczem na 3000 metrów z przeszkodami.,twitter,27,1.0,1.4,1.2,1.4,1.0,1.6,2.8,1.2,0.0,0.0,0.0999999999999999,0.0499999999999999,0.0999999999999999,0.0,0.15,0.4499999999999999,0.0499999999999999,0.7028090943480242,0.3294748026996042,0.7259533788723483,0.2644812026046851,0.7521940272312464,0.1211280142640174,0.1433480538048069,1.6001615087704344,4.639550082595167
wywiady użytkownicy jak zawsze pierwsza klasa,twitter,25,3.6,1.0,1.0,1.0,1.0,3.6,4.4,3.0,0.0,0.65,0.0,0.0,0.0,0.0,0.65,0.8500000000000001,0.5,2.0928544729227867,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,2.1798037039930414,1.8849727430576368,0.8026442599062428,10.279980186678536
 Obywatel KP Fotograf dodał(a) nowe zdjęcia (17) do albumu: 2021 08 17 Mateusz Morawiecki w Żabiej Woli.,,99,1.2,1.0,1.0,1.0,1.0,1.2,3.2,1.2,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0499999999999999,0.55,0.0499999999999999,0.487758050711808,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.5813143579154293,0.5787542261180146,1.6001615087704344,6.567693150314515
"Lasom Państwowym trudno byłoby otwarcie sprzeciwić się ochronie przyrody, bo to może być zabójcze dla ich wizerunku.",,46,1.0,1.6,1.6,1.6,1.4,1.0,2.0,2.6,1.0,0.0,0.15,0.15,0.15,0.0999999999999999,0.0,0.25,0.4,0.7028090943480242,0.0430135919779793,0.3411338103465151,0.0233465077622956,0.0628544867559323,0.8114075297411351,0.7274642908216074,0.2686874224225369,2.980716734176026
I wiesz kto ci w tym pomoże?,youtube,29,1.0,1.6,1.2,1.2,1.2,1.0,2.8,1.4,1.0,0.0,0.15,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.4499999999999999,0.0999999999999999,0.7028090943480242,0.0430135919779793,0.7259533788723483,0.5056158974470742,0.4075242569935894,0.8114075297411351,0.1433480538048069,1.3331830900285817,4.672854893213539
"Drogi Tomku, szanuję radykalne gesty, sensowne prowokacje oraz przekroczenia, które nie krzywdzą nikogo.",,59,2.6,1.0,1.8,1.0,1.0,1.8,3.2,2.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.55,0.25,1.0175992547417056,0.9023972241428534,0.1487240260835985,0.7467505922894634,0.7521940272312464,0.1089651575616884,0.5787542261180146,0.5322478338030223,4.787632341971593
Premier Johnson negocjował z KE sceną z „Pulp Fiction”,,35,1.2,1.0,1.2,1.2,1.0,1.2,2.8,1.8,2.0,0.0499999999999999,0.0,0.0499999999999999,0.0499999999999999,0.0,0.0499999999999999,0.4499999999999999,0.2,0.487758050711808,0.9023972241428534,0.7259533788723483,0.5056158974470742,0.7521940272312464,0.5813143579154293,0.1433480538048069,0.7992262525448753,4.897807242670442
użytkownicy Lepiej na nowojorskiej niż na nowogrodzkiej.,twitter,86,1.4,1.2,2.6,2.2,1.0,1.0,1.8,2.2,3.0,0.0999999999999999,0.0499999999999999,0.4,0.3,0.0,0.0,0.2,0.3,0.2727070070755918,0.6159360134212288,0.6209151109680676,0.700057576764872,0.7521940272312464,0.8114075297411351,0.945167376978211,0.2652694150611691,4.983654057241522
" Stroją się w szaty strażników wartości chrześcijańskich, a są pierwsi do obrażania innych. Nie dajmy się zwieść tym faryzeuszom. Oni żywią się konfliktem. Trzeba opuścić wojenne okopy i odbudować naszą wspólnotę. Radom #Kosiniak2020 odnośnik ",twitter,74,2.2,1.8,2.8,2.4,1.2,2.0,2.6,3.2,0.0,0.3,0.2,0.4499999999999999,0.35,0.0499999999999999,0.25,0.4,0.55,0.5874971674692734,0.2434476187436453,0.813324895230984,0.9411922716072608,0.4075242569935894,0.3390583293873943,0.0743550323517963,1.069622678648096,4.47602225043204
"Wszyscy spadają, a Chiny rosną. Ekonomiści kompletnie zaskoczeni odnośnik ",twitter,51,1.6,1.2,1.2,1.0,2.0,2.0,3.2,1.6,1.0,0.15,0.0499999999999999,0.0499999999999999,0.0,0.25,0.25,0.55,0.15,0.0576559634393754,0.6159360134212288,0.7259533788723483,0.7467505922894634,0.971154823957039,0.3390583293873943,0.5787542261180146,1.0662046712867284,5.101467998771592
Pan Morawiecki chwali się swoimi wycieczkami po Europie niczym linia lotnicza ogłaszająca nową siatkę połączeń.,,2,1.0,1.4,3.6,3.2,1.0,1.0,2.0,3.6,4.0,0.0,0.0999999999999999,0.65,0.55,0.0,0.0,0.25,0.65,0.7028090943480242,0.3294748026996042,1.5829640322826504,1.905731050976818,0.7521940272312464,0.8114075297411351,0.7274642908216074,1.603579516131802,8.415624344232889
"A my będziemy mieli 2% wzrost PKB, takie mamy świetne rządy. odnośnik ",twitter,72,1.0,2.6,4.0,2.8,1.6,1.0,1.2,3.2,4.0,0.0,0.4,0.75,0.4499999999999999,0.15,0.0,0.0499999999999999,0.55,0.7028090943480242,1.389292461630144,1.9677836008084837,1.4234616612920392,0.281815283481725,0.8114075297411351,1.598276635448022,1.069622678648096,9.24446894539767
"Przeczytaj nowe, uaktualnione wydanie książki ""Aseksualność.",,26,2.6,1.0,1.0,1.0,1.0,2.6,3.4,2.4,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.6,0.35,1.0175992547417056,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.029337844864512,0.796457312274618,0.0017090036806836,6.1648084223603465
Carlsberg Polska zredukował zużycie wody o 8 proc. w 2020 r.,twitter,45,2.0,1.0,1.0,1.0,1.0,1.6,3.6,1.4,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.65,0.0999999999999999,0.3724461238330569,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,0.1211280142640174,1.0141603984312215,1.3331830900285817,6.160622633355706
"Duński wynalazca przyznał się do zamordowania dziennikarki. Nie wiedział, że jest nagrywany odnośnik ",twitter,91,1.0,1.8,1.6,1.8,2.4,1.0,2.2,2.6,0.0,0.0,0.2,0.15,0.2,0.35,0.0,0.3,0.4,0.7028090943480242,0.2434476187436453,0.3411338103465151,0.2177881870800934,1.660494364432353,0.8114075297411351,0.5097612046650035,0.2686874224225369,4.755529231779307
Poszła stara baba do biskupa po rozwód kościelny od śłubu co my go brali w 90 roku .,youtube,66,1.0,1.6,2.2,2.4,1.0,1.0,2.0,2.4,2.0,0.0,0.15,0.3,0.35,0.0,0.0,0.25,0.35,0.7028090943480242,0.0430135919779793,0.2360955424422346,0.9411922716072608,0.7521940272312464,0.8114075297411351,0.7274642908216074,0.0017090036806836,4.215885351850171
" Jeśli Pan Kaczyński myśli, że postawi pod ścianą opozycję przez wyrok TK, to jest w błędzie. To Pani Marszałek Witek jest odpowiedzialna za doprowadzenie wyboru następnego Rzecznika Praw Obywatelskich, to jej wina, że jeszcze go nie wybraliśmy Konferencja użytkownicy w Sejmie",twitter,44,1.0,1.6,4.2,2.2,1.0,1.0,1.4,4.0,0.0,0.0,0.15,0.8,0.3,0.0,0.0,0.0999999999999999,0.75,0.7028090943480242,0.0430135919779793,2.1601933850714,0.700057576764872,0.7521940272312464,0.8114075297411351,1.3805735492914184,2.137536353615508,8.687785108041584
"Zresztą, jakie znaczenie miałaby konkretna odpowiedź?",,54,1.0,1.2,1.2,1.2,1.0,1.0,2.6,2.2,0.0,0.0,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0,0.0,0.4,0.3,0.7028090943480242,0.6159360134212288,0.7259533788723483,0.5056158974470742,0.7521940272312464,0.8114075297411351,0.0743550323517963,0.2652694150611691,4.453540388474023
Zapraszam Państwa na program #PolskaNaDzieńDobry z moim udziałem. Do zobaczenia w użytkownicy ! odnośnik ,twitter,61,3.4,1.0,1.0,1.0,1.0,3.0,4.0,3.0,0.0,0.6,0.0,0.0,0.0,0.0,0.5,0.75,0.5,1.8778034292865704,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.4895241885159236,1.449566570744429,0.8026442599062428,8.939243455251994
"Po prawie pięciu latach na rynku odzieżowym, konkurująca z Zarą, hiszpańska sieć Sfera zamknęła swoje trzy sklepy odzieżowe w Polsce.",twitter,4,1.0,2.4,2.6,1.6,2.0,1.6,2.0,2.6,0.0,0.0,0.35,0.4,0.15,0.25,0.15,0.25,0.4,0.7028090943480242,1.102831250908519,0.6209151109680676,0.0233465077622956,0.971154823957039,0.1211280142640174,0.7274642908216074,0.2686874224225369,4.538336515452107
"Ni to sieriozna psychologizująca obyczajówka o polskiej rodzinie i takie tam dalej w ten deseń, ni to komedia omyłek.",,64,1.4,1.6,1.6,2.6,1.2,1.0,2.2,2.4,2.0,0.0999999999999999,0.15,0.15,0.4,0.0499999999999999,0.0,0.3,0.35,0.2727070070755918,0.0430135919779793,0.3411338103465151,1.1823269664496503,0.4075242569935894,0.8114075297411351,0.5097612046650035,0.0017090036806836,3.569583370930148
"Narzędzia do wyłudzeń i oszustw, najczęściej nakierowanych na osoby starsze wiekiem, idą z duchem czasu.",,95,1.0,1.4,1.8,1.4,2.0,1.0,2.2,1.8,0.0,0.0,0.0999999999999999,0.2,0.0999999999999999,0.25,0.0,0.3,0.2,0.7028090943480242,0.3294748026996042,0.1487240260835985,0.2644812026046851,0.971154823957039,0.8114075297411351,0.5097612046650035,0.7992262525448753,4.537038936643965
IGHP: Ceny w hotelach będą rosły,twitter,59,1.0,2.0,1.6,1.0,1.4,1.0,2.6,1.8,0.0,0.0,0.25,0.15,0.0,0.0999999999999999,0.0,0.4,0.2,0.7028090943480242,0.5299088294652698,0.3411338103465151,0.7467505922894634,0.0628544867559323,0.8114075297411351,0.0743550323517963,0.7992262525448753,4.068445627843012
"użytkownicy A ja mam 50 i jestem. Jedyne co pani mówi to nie udawaj dzbana, trzeba walczyć, niewolnicy. To nie są argumenty tylko swobodny strumień świadomości mający przykryć kompletny brak pomysłu.",twitter,80,1.0,2.4,2.8,2.8,1.4,1.6,1.2,3.2,1.0,0.0,0.35,0.4499999999999999,0.4499999999999999,0.0999999999999999,0.15,0.0499999999999999,0.55,0.7028090943480242,1.102831250908519,0.813324895230984,1.4234616612920392,0.0628544867559323,0.1211280142640174,1.598276635448022,1.069622678648096,6.894308716895634
"Od soboty w całej Francji zakaz uroczystości typu wesela, chrzciny, imprezy studenckie. W restauracjach możliwe maksymalnie sześć osób przy stoliku.",twitter,77,1.0,1.6,1.0,1.0,1.6,1.0,2.6,1.6,0.0,0.0,0.15,0.0,0.0,0.15,0.0,0.4,0.15,0.7028090943480242,0.0430135919779793,0.9183631631352648,0.7467505922894634,0.281815283481725,0.8114075297411351,0.0743550323517963,1.0662046712867284,4.644718958612117
"użytkownicy Jest. Polska ma wpływ - może udzielić tzw. przymusowej licencji na produkcję leków polskim firmom. Ponadto może, jako członek UE, wywierać presję. Ponadto polecam Pańskiej uwadze ten wpis: odnośnik ",twitter,41,3.6,1.2,1.8,1.2,1.0,3.0,3.4,2.6,0.0,0.65,0.0499999999999999,0.2,0.0499999999999999,0.0,0.5,0.6,0.4,2.0928544729227867,0.6159360134212288,0.1487240260835985,0.5056158974470742,0.7521940272312464,1.4895241885159236,0.796457312274618,0.2686874224225369,6.669993360319014
Lewe respiratory pod ochroną służb. #AferaSzumowskiego użytkownicy odnośnik ,twitter,85,1.2,2.2,3.8,3.2,1.6,1.8,1.4,3.2,1.0,0.0499999999999999,0.3,0.7,0.55,0.15,0.2,0.0999999999999999,0.55,0.487758050711808,0.8163700401868949,1.7753738165455666,1.905731050976818,0.281815283481725,0.1089651575616884,1.3805735492914184,1.069622678648096,7.826209627404015
Bardzo dobre wystąpienie !,youtube,23,3.8,1.0,1.0,1.0,1.0,3.4,4.4,2.6,0.0,0.7,0.0,0.0,0.0,0.0,0.6,0.8500000000000001,0.4,2.307905516559003,0.9023972241428534,0.9183631631352648,0.7467505922894634,0.7521940272312464,1.9497105321673356,1.8849727430576368,0.2686874224225369,9.73098122100534
